clustID,cluster_confidence,uniprotACCs
huMAP3_02432.1,1,P40692 P54277 P54278 Q9BX63 Q9UHC1 Q9Y2M0
huMAP3_02433.1,1,P08048 Q96L73
huMAP3_02434.1,1,Q16878 Q96CX6
huMAP3_02435.1,1,P16860 P53370 Q8IYQ7 Q9BUE6
huMAP3_02436.1,1,Q12870 Q9HBK9
huMAP3_02437.1,1,Q9NP99 Q9UGU0
huMAP3_02438.1,1,O75200 O95136 P07360
huMAP3_02439.1,1,Q96DV4 Q96GC5 Q9H9J2 Q9HD33 Q9NVS2 Q9NYK5
huMAP3_02440.1,1,Q96AY3 Q9NYU1
huMAP3_02441.1,1,Q8N7X8 Q96BI3
huMAP3_02442.1,1,Q69YN4 Q75N03 Q8N7E2
huMAP3_02443.1,1,P04090 P0DPH7
huMAP3_02444.1,1,Q16281 Q8NC06 Q9Y320
huMAP3_02445.1,1,P41229 Q96H86
huMAP3_02446.1,1,O43189 Q6UXC1 Q96JN0
huMAP3_02447.1,1,P17480 P42167
huMAP3_02448.1,1,Q2Y0W8 Q3MIP1 Q7Z695
huMAP3_02449.1,1,P22692 Q86WA8 Q9BYJ0 Q9H1X1
huMAP3_02450.1,1,Q8IY95 Q9H3S1
huMAP3_02451.1,1,P31641 Q9GZQ4
huMAP3_02452.1,1,Q6UXM1 Q96JA1
huMAP3_02453.1,1,P17542 Q6UXI9
huMAP3_02454.1,1,P43304 Q96EU7 Q9C0K1
huMAP3_02455.1,1,Q06136 Q6GPH6 Q86VR2
huMAP3_02456.1,1,P33402 Q02108 Q02153
huMAP3_02457.1,1,O75534 Q15056
huMAP3_02458.1,1,P47755 P47756 P52907 Q53GL0 Q6F5E8 Q6JBY9 Q6ZU35 Q9BY89 Q9H3G5 Q9Y4E1
huMAP3_02459.1,1,Q96L11 Q9UFP1
huMAP3_02460.1,1,P11217 P12882
huMAP3_02461.1,1,O14513 O14782 O15066 Q92845
huMAP3_02462.1,1,Q4VC05 Q8WWL2 Q969V6 Q9ULH7
huMAP3_02463.1,1,Q5VU92 Q5VW00
huMAP3_02464.1,1,O00257 O95931 Q6W2J9 Q8IXK0 Q8NDX5 Q99496 Q9HC52
huMAP3_02465.1,1,O14744 O15116 O75554 P38432 P62312 Q86TB9 Q8NB15 Q96DC7 Q9BQA1 Q9BRS2 Q9BTD8 Q9UK45 Q9Y333 Q9Y4Y9 Q9Y4Z0
huMAP3_02466.1,1,P51797 Q86TL0 Q96DT6
huMAP3_02467.1,1,Q7Z2X4 Q9P225
huMAP3_02468.1,1,O75914 Q5JPI9 Q92932
huMAP3_02469.1,1,P25105 P49770 Q9Y2C4
huMAP3_02470.1,1,Q86WX3 Q9H3G5
huMAP3_02471.1,1,P48539 P54793 P80108
huMAP3_02472.1,1,P01567 P05013 P05161 P41226
huMAP3_02473.1,1,Q14973 Q8N554
huMAP3_02474.1,1,P55160 Q56UQ5 Q5SYE7 Q70E73 Q7L576 Q8IZP0 Q92558 Q96F07 Q9NYB9 Q9P206 Q9UPY6 Q9Y2A7 Q9Y6W5
huMAP3_02475.1,1,P12270 Q86WV5
huMAP3_02476.1,1,Q86XI8 Q96C55
huMAP3_02477.1,1,Q8WTU0 Q92681
huMAP3_02478.1,1,Q8TDY4 Q9ULH1
huMAP3_02479.1,1,Q0IIM8 Q6UXG8 Q9HCE0
huMAP3_02480.1,1,Q7L591 Q9H974
huMAP3_02481.1,1,O60749 Q13596 Q6UXH9 Q86XE0 Q9UNH7 Q9Y5X3
huMAP3_02482.1,1,Q8N6I1 Q9HD36
huMAP3_02483.1,1,Q8WXF5 Q9UPM9
huMAP3_02484.1,1,Q6ZN55 Q8WV44
huMAP3_02485.1,1,O14558 P46821
huMAP3_02486.1,1,Q02338 Q643R3
huMAP3_02487.1,1,O60858 P43630
huMAP3_02488.1,1,P10276 P10826
huMAP3_02489.1,1,Q9NXL9 Q9UQ74
huMAP3_02490.1,1,Q14584 Q53GI3
huMAP3_02491.1,1,P13473 Q9H4I8
huMAP3_02492.1,1,Q9NR11 Q9NR46 Q9Y371
huMAP3_02493.1,1,P41732 Q8N7P1 Q8NFI3 Q9GZP4
huMAP3_02494.1,1,Q9H1C3 Q9NS84
huMAP3_02495.1,1,Q5EBL4 Q765P7
huMAP3_02496.1,1,Q86UG4 Q9H1E1
huMAP3_02497.1,1,Q8N183 Q92547 Q9NTU7 Q9P2J2 Q9UQ53 Q9Y4C0
huMAP3_02498.1,1,P04818 P52788 Q16513 Q68DX3
huMAP3_02499.1,1,Q8IXF0 Q96J65 Q96J66
huMAP3_02500.1,1,O75113 P12081 Q02447 Q86WQ0 Q96LD1
huMAP3_02501.1,1,Q02548 Q02962 Q06710
huMAP3_02502.1,1,Q7Z5A7 Q9NT99
huMAP3_02503.1,1,O15479 Q5SVQ8 Q96QR8
huMAP3_02504.1,1,Q15345 Q8WU90 Q9Y295
huMAP3_02505.1,1,P22830 Q96BT7
huMAP3_02506.1,1,P15086 Q8NI22 Q92481 Q9BU89 Q9GZV4
huMAP3_02507.1,1,P02100 P69891
huMAP3_02508.1,1,Q9UGF5 Q9Y6M0
huMAP3_02509.1,1,P13716 Q502W6 Q7LDG7 Q8WY91
huMAP3_02510.1,1,Q92843 Q96LC9
huMAP3_02511.1,1,O94933 P04626 Q6PJF5
huMAP3_02512.1,1,P10071 Q6ZMP0
huMAP3_02513.1,1,P49753 Q86TX2
huMAP3_02514.1,1,A6NKD2 P0CV98 P0CW00
huMAP3_02515.1,1,P35659 Q13442 Q8NCA5 Q9Y224 Q9Y3I0
huMAP3_02516.1,1,P35346 P35452 Q12918
huMAP3_02517.1,1,O43464 Q12933 Q13077 Q13489 Q14164 Q92844
huMAP3_02518.1,1,O15455 Q96GZ6
huMAP3_02519.1,1,Q5T8I9 Q9BY49
huMAP3_02520.1,1,O95302 P0CG13 P26599
huMAP3_02521.1,1,A2RRL7 Q2TAA5
huMAP3_02522.1,1,Q6NSJ0 Q9BVX2
huMAP3_02523.1,1,P49842 Q9Y575
huMAP3_02524.1,1,Q14D04 Q8TDM6
huMAP3_02525.1,1,P09455 Q8N257
huMAP3_02526.1,1,P26196 Q3MHD2 Q7Z417 Q8WWM7 Q99700 Q9BUT9
huMAP3_02527.1,1,A8K8V0 Q2M1P5 Q5T5X7 Q969F1 Q96HP0 Q9UGM1 Q9UPQ7
huMAP3_02528.1,1,A6NFN3 P53667 Q8WXD0
huMAP3_02529.1,1,Q08AN1 Q2KHN1
huMAP3_02530.1,1,Q5VT66 Q86UE6
huMAP3_02531.1,1,Q8IY33 Q92930
huMAP3_02532.1,1,Q6TGC4 Q9HAK2
huMAP3_02533.1,1,P52597 Q13148
huMAP3_02534.1,1,A6NIH7 O95238 Q13432 Q5T686 Q5VZ89 Q96DX4 Q96GV9 Q9ULE6
huMAP3_02535.1,1,O43361 P17014 P17021 Q14767 Q6ZNH5 Q96SK3 Q9NXJ5
huMAP3_02536.1,1,Q7Z5L9 Q8IU81 Q9H1B7
huMAP3_02537.1,1,P53990 Q9Y2B5
huMAP3_02538.1,1,O00526 O60449 Q08334 Q0IIM8 Q75QN2 Q8NDA8
huMAP3_02539.1,1,Q53EU6 Q96FL8
huMAP3_02540.1,1,P26998 Q6NSJ2 Q8NBF6 Q96RW7
huMAP3_02541.1,1,Q13615 Q9BSY4
huMAP3_02542.1,1,O15496 O95551 P11413
huMAP3_02543.1,1,Q15858 Q96HD1 Q99735
huMAP3_02544.1,1,O00526 O60449 Q08334 Q75QN2
huMAP3_02545.1,1,Q7L0Y3 Q9H1N7
huMAP3_02546.1,1,P04201 Q13585
huMAP3_02547.1,1,O95755 Q96NA2
huMAP3_02548.1,1,Q16513 Q8NCB2 Q9P266
huMAP3_02549.1,1,O75044 Q96FS4 Q9H0H5
huMAP3_02550.1,1,O00338 P0DMN0 P50225 P50226 Q9BR01
huMAP3_02551.1,1,O15397 Q96ER3
huMAP3_02552.1,1,A0AV96 Q8TBY0
huMAP3_02553.1,1,Q13769 Q6I9Y2 Q6P6C2 Q6ZUT6 Q8N9M1 Q96FV9 Q9BY77 Q9P2N5
huMAP3_02554.1,1,P55854 P61956 P63279 Q9UBE0
huMAP3_02555.1,1,F5GYL9 Q9Y3R4
huMAP3_02556.1,1,Q96NG5 Q9H0Z9
huMAP3_02557.1,1,Q02252 Q9H2A2
huMAP3_02558.1,1,Q8TAS1 Q96EM0 Q9HBH7
huMAP3_02559.1,1,Q96GS4 Q9UDT6 Q9ULJ1
huMAP3_02560.1,1,O75154 Q86YS3
huMAP3_02561.1,1,P10809 Q9BPW8 Q9BZJ4
huMAP3_02562.1,1,Q6PGP7 Q71UM5
huMAP3_02563.1,1,P78310 Q9Y234
huMAP3_02564.1,1,P28676 P30626 Q5JRV8
huMAP3_02565.1,1,Q13023 Q5MJ09 Q8IVA1
huMAP3_02566.1,1,A8MWY0 Q13873 Q86TY3
huMAP3_02567.1,1,Q8TD19 Q8TDX7 Q9HC98
huMAP3_02568.1,1,O00488 P31269 Q5VTB9 Q6ZN30 Q8WUQ7 Q96DN6 Q96JP5 Q99933 Q9H930 Q9NWQ4 Q9UHA2 Q9Y2S7 Q9Y6H1
huMAP3_02569.1,1,Q14654 Q8NAC3 Q96F81
huMAP3_02570.1,1,Q01831 Q14527 Q9NTX7
huMAP3_02571.1,1,Q12879 Q13224
huMAP3_02572.1,1,Q13563 Q9NZM6
huMAP3_02573.1,1,Q8NEF9 Q9H9Y2
huMAP3_02574.1,1,O43151 Q9H1M0
huMAP3_02575.1,1,Q17RB8 Q9H1K1
huMAP3_02576.1,1,Q96B96 Q9UG22
huMAP3_02577.1,1,P16219 P29803 Q9BRL7
huMAP3_02578.1,1,Q86V87 Q8IZU0 Q8NEH6
huMAP3_02579.1,1,Q12926 Q14576
huMAP3_02580.1,1,Q96BM9 Q9NVJ2 Q9NZD8
huMAP3_02581.1,1,Q53FV1 Q8N138
huMAP3_02582.1,1,A1A5B4 Q32M45 Q96IK0
huMAP3_02583.1,1,P13164 Q5BJH2 Q9BTX3
huMAP3_02584.1,1,O95490 O95864 P54709
huMAP3_02585.1,1,P16220 P18846
huMAP3_02586.1,1,O43929 Q9H1X3
huMAP3_02587.1,1,P13994 P17014
huMAP3_02588.1,1,Q02509 Q8N4L2
huMAP3_02589.1,1,Q8IU57 Q96B42
huMAP3_02590.1,1,Q96HE7 Q9BS26
huMAP3_02591.1,1,Q9H3P7 Q9H400
huMAP3_02592.1,1,P34897 P46736 Q15018 Q6UWZ7 Q96MD7 Q9NWV8 Q9NXR7
huMAP3_02593.1,1,Q96DH6 Q9H0U6
huMAP3_02594.1,1,O00267 P0CAP1 P13984 P35269 P62487
huMAP3_02595.1,1,O00463 O14795 Q4G0X9
huMAP3_02596.1,1,Q1ZZU3 Q86XK3
huMAP3_02597.1,1,O95718 P11474 P62508 Q86YN6
huMAP3_02598.1,1,Q13257 Q9BRP8
huMAP3_02599.1,1,O00219 O76036 P08247
huMAP3_02600.1,1,P13611 Q96PD4
huMAP3_02601.1,1,Q96B21 Q96DN0
huMAP3_02602.1,1,P33991 Q14566
huMAP3_02603.1,1,Q8IUE1 Q9UBU2
huMAP3_02604.1,1,P02585 Q8TEA8 Q9BV87 Q9NZ63
huMAP3_02605.1,1,Q96PU5 Q9BZD6
huMAP3_02606.1,1,O15273 P45973 Q9H5I1
huMAP3_02607.1,1,O00214 P17301 P23470 P26006 P35916 P56199 Q15223 Q7Z5N4 Q9ULI3
huMAP3_02608.1,1,O60234 Q9H479
huMAP3_02609.1,1,Q8N7X1 Q9UKS6
huMAP3_02610.1,1,P25103 Q9HBH5
huMAP3_02611.1,1,Q9H477 Q9NS66
huMAP3_02612.1,1,P04637 Q08AN1 Q14999 Q6ZN19 Q86XN6 Q8IWT3 Q969M7 Q9BV20
huMAP3_02613.1,1,Q05996 Q5VU97 Q96GM1
huMAP3_02614.1,1,Q8N1E2 Q9Y496
huMAP3_02615.1,1,P03971 Q16671 Q96BR1
huMAP3_02616.1,1,Q8WTX7 Q99865 Q9UL19
huMAP3_02617.1,1,O95433 Q14653
huMAP3_02618.1,1,O75604 Q6W5P4 Q6ZSI9 Q96DC9
huMAP3_02619.1,1,Q3SY77 Q53F39 Q92521 Q92611
huMAP3_02620.1,1,P05141 P51571 Q01650 Q8WUD6 Q96IX5 Q9NVI7
huMAP3_02621.1,1,O95343 O95475
huMAP3_02622.1,1,P0DML3 Q14406
huMAP3_02623.1,1,P50851 Q6ZSG2 Q86TP1
huMAP3_02624.1,1,Q13616 Q9UK99 Q9Y2S7
huMAP3_02625.1,1,P23511 P25208
huMAP3_02626.1,1,O43174 Q9BQ31 Q9H819 Q9NR82
huMAP3_02627.1,1,Q6ZWL3 Q8NEZ5
huMAP3_02628.1,1,P17735 Q9UJU6
huMAP3_02629.1,1,Q6ICC9 Q9NR55 Q9Y4E5
huMAP3_02630.1,1,Q8TAE8 Q9P0M9
huMAP3_02631.1,1,Q8NEL9 Q9H9L4
huMAP3_02632.1,1,Q7Z5A8 Q86VZ4 Q8NBF2 Q8NFF5
huMAP3_02633.1,1,P38919 Q6ZUT1 Q8IXQ4 Q9Y3X0
huMAP3_02634.1,1,O43439 Q9GZV8 Q9NQX0
huMAP3_02635.1,1,Q6PJ21 Q9UBX7
huMAP3_02636.1,1,Q6MZZ7 Q9UPT8
huMAP3_02637.1,1,A2RTX5 O00560 O43324 P07814 P14868 P26639 P41252 P47897 P54136 P56192 Q12904 Q13155 Q15046 Q9P2J5
huMAP3_02638.1,1,Q6UX71 Q8IWV8 Q9H4F8
huMAP3_02639.1,1,Q13126 Q6IPR3
huMAP3_02640.1,1,Q8NA58 Q8WW62 Q9H6U8
huMAP3_02641.1,1,P13796 Q9UBU2
huMAP3_02642.1,1,O00748 Q96BM1
huMAP3_02643.1,1,P09471 P19087
huMAP3_02644.1,1,O95047 P15428 P34913 Q13882 Q8WVF5 Q9UN76
huMAP3_02645.1,1,O95897 Q13207 Q96AV8
huMAP3_02646.1,1,Q14147 Q6NVV7
huMAP3_02647.1,1,Q76L83 Q9P267
huMAP3_02648.1,1,O75888 O96019 Q8N5I9 Q9BVM2 Q9NV56 Q9Y230 Q9Y265
huMAP3_02649.1,1,A8MTJ3 Q14344 Q5T2D3
huMAP3_02650.1,1,O75874 P13797
huMAP3_02651.1,1,P28482 P49366 Q15256
huMAP3_02652.1,1,Q15233 Q8WXF1 Q9Y5N6
huMAP3_02653.1,1,O60359 Q96ER9
huMAP3_02654.1,1,Q96C92 Q9P1Y5
huMAP3_02655.1,1,Q04844 Q14773
huMAP3_02656.1,1,A8CG34 P78348 Q16515 Q5SWX8 Q9NPZ5
huMAP3_02657.1,1,Q5SVQ8 Q9NV72 Q9UFB7
huMAP3_02658.1,1,P41221 Q9H1J7
huMAP3_02659.1,1,P16150 P25105 P49770 Q9Y2C4
huMAP3_02660.1,1,Q8WXG9 Q96T91
huMAP3_02661.1,1,O14931 P22303 Q9P2X0 Q9Y4D7
huMAP3_02662.1,1,O75326 Q4KMZ8 Q9UBY5
huMAP3_02663.1,1,Q86WK9 Q9HBW0 Q9Y2B2
huMAP3_02664.1,1,Q6NXP2 Q96JX3
huMAP3_02665.1,1,P53539 Q13825
huMAP3_02666.1,1,P0DMU9 P0DMV0 P0DMV2 Q15257 Q5MIZ7 Q6IN85 Q92620 Q9NY27
huMAP3_02667.1,1,Q96Q15 Q9H0W8
huMAP3_02668.1,1,P55285 Q6PEY1 Q8N1D5
huMAP3_02669.1,1,Q8TDV0 Q9UNI6
huMAP3_02670.1,1,O60493 Q13526
huMAP3_02671.1,1,Q96GX2 Q9ULK2 Q9UPT9
huMAP3_02672.1,1,P60153 Q8N0X4 Q8N9Y4
huMAP3_02673.1,1,Q5T4F4 Q6UX71
huMAP3_02674.1,1,A6NJ78 Q6JQN1
huMAP3_02675.1,1,Q86TJ5 Q8N4W9
huMAP3_02676.1,1,O95219 Q5VWJ9 Q9BV79 Q9UNH6
huMAP3_02677.1,1,A2RU54 Q8WW59
huMAP3_02678.1,1,Q7Z739 Q86UK7
huMAP3_02679.1,1,P07101 Q7LBC6 Q8NCN2
huMAP3_02680.1,1,Q92478 Q9UN88
huMAP3_02681.1,1,P03971 Q16671
huMAP3_02682.1,1,Q9UBM4 Q9UHG2
huMAP3_02683.1,1,P0DPD8 Q8IZ40 Q96BD5 Q9P2K3
huMAP3_02684.1,1,P49760 Q8IXQ4 Q8WXF0
huMAP3_02685.1,1,P11678 Q8NGS6
huMAP3_02686.1,1,Q02818 Q8TBF2
huMAP3_02687.1,1,Q5BJF6 Q7RTU0 Q96M63
huMAP3_02688.1,1,Q5TCX8 Q9BZ23
huMAP3_02689.1,1,Q5BKY9 Q5T280
huMAP3_02690.1,1,Q7Z3E1 Q86UW9
huMAP3_02691.1,1,O60663 P25800 P48742 P50458 P61371 P61968 P81877 Q86U70 Q969G2 Q96A47 Q9BWG4 Q9BWW4 Q9BXS1 Q9NQ69 Q9UBR4 Q9UPM6
huMAP3_02692.1,1,P35625 Q9UBV2
huMAP3_02693.1,1,Q5U623 Q9BX79
huMAP3_02694.1,1,Q96NY8 Q9GZU0
huMAP3_02695.1,1,O94808 Q06210 Q8N6T7
huMAP3_02696.1,1,Q5T2N8 Q9UBP4 Q9ULM0
huMAP3_02697.1,1,P49221 Q9UQC2
huMAP3_02698.1,1,O15047 Q9P0U4
huMAP3_02699.1,1,Q2T9L4 Q6ZSJ8 Q96A28 Q9BXW6 Q9UBT7
huMAP3_02700.1,1,O60266 P51790
huMAP3_02701.1,1,P00742 P11686 P23219 Q08345 Q8IWK6 Q9C0J1 Q9Y4D7
huMAP3_02702.1,1,Q9NSB8 Q9NSC5
huMAP3_02703.1,1,P09919 Q12913 Q13740 Q9P2B2 Q9UBG0 Q9Y6X5
huMAP3_02704.1,1,Q15311 Q8NFH8 Q9BW19
huMAP3_02705.1,1,O00506 Q7L7X3 Q8IY42 Q9BUL8 Q9P289 Q9Y376 Q9Y6E0
huMAP3_02706.1,1,Q86YV9 Q9UPZ3
huMAP3_02707.1,1,Q8IUA7 Q8WWZ4
huMAP3_02708.1,1,Q9UJY4 Q9UJY5
huMAP3_02709.1,1,A1A5D9 O15061 Q9H7C4
huMAP3_02710.1,1,P01591 P01833 P61626 Q6P5S2 Q8TAX7 Q96DA0
huMAP3_02711.1,1,P01258 P56179
huMAP3_02712.1,1,P48167 Q8WW22 Q96GX1 Q9HCN3
huMAP3_02713.1,1,P55201 Q8WYH8 Q92794
huMAP3_02714.1,1,Q5T013 Q9P2F9
huMAP3_02715.1,1,P40967 Q9NP59 Q9UBM1
huMAP3_02716.1,1,D6RGH6 O75496
huMAP3_02717.1,1,P62736 Q562R1 Q8TCA0
huMAP3_02718.1,1,O75380 P03897 Q9H3H1
huMAP3_02719.1,1,Q3YBM2 Q99935
huMAP3_02720.1,1,A0A087X2D5 P49406 Q13084 Q8N5N7 Q9BYC8 Q9BYD1
huMAP3_02721.1,1,Q9BVQ7 Q9NX04
huMAP3_02722.1,1,Q13509 Q6ZMW3
huMAP3_02723.1,1,Q9BUR5 Q9NWS1
huMAP3_02724.1,1,P31689 P68363 Q16394 Q71U36
huMAP3_02725.1,1,P60606 Q8N4C6 Q9UKR8
huMAP3_02726.1,1,P31942 P51991 Q14103
huMAP3_02727.1,1,Q9UNL2 Q9Y6K0
huMAP3_02728.1,1,P49585 Q8IVF4 Q96PC2 Q9Y5K3
huMAP3_02729.1,1,Q6P9G9 Q86Y25
huMAP3_02730.1,1,A0JLT2 O43513 O60244 O75448 O75586 O95402 P24863 P49336 Q13503 Q15528 Q15648 Q6P2C8 Q6PCT2 Q71F56 Q71SY5 Q86YW9 Q93074 Q96G25 Q96HR3 Q96RN5 Q9BTT4 Q9BUE0 Q9BWU1 Q9H204 Q9H944 Q9NPJ6 Q9NVC6 Q9NWA0 Q9NX70 Q9P086 Q9UHV7 Q9ULK4 Q9Y2X0 Q9Y3C7
huMAP3_02731.1,1,P11086 Q6NXG1
huMAP3_02732.1,1,Q96FB5 Q9UJW2
huMAP3_02733.1,1,Q13163 Q13164 Q9Y2U5
huMAP3_02734.1,1,Q63ZY3 Q7Z4S6
huMAP3_02735.1,1,A6NMK7 P51959
huMAP3_02736.1,1,Q7Z434 Q9Y6E2
huMAP3_02737.1,1,P04183 P14598 P50238
huMAP3_02738.1,1,C9JRZ8 O60218 O75223
huMAP3_02739.1,1,P30414 Q15287 Q6PCB5 Q9BYW2 Q9UKJ3 Q9UKV3
huMAP3_02740.1,1,P26885 Q9NV64
huMAP3_02741.1,1,Q9NQ92 Q9NWB1
huMAP3_02742.1,1,O95453 P78316 Q13895
huMAP3_02743.1,1,O15355 Q9P0M6
huMAP3_02744.1,1,P28482 Q15256
huMAP3_02745.1,1,Q96K21 Q9UN37
huMAP3_02746.1,1,A6ZKI3 O95751 Q17RB0 Q86TG7 Q9BWD3 Q9BXD5
huMAP3_02747.1,1,Q8NGD1 Q99835
huMAP3_02748.1,1,P09884 P49642 P49643 Q14181 Q6ZRI6 Q8NFZ3
huMAP3_02749.1,1,Q0VGE8 Q9H4L7
huMAP3_02750.1,1,P41161 P50549 Q7L5Y6 Q8N2I9 Q8NHY2 Q92519 Q96RU8
huMAP3_02751.1,1,P30533 P98155 P98164 Q07954 Q14114
huMAP3_02752.1,1,Q06203 Q5U5Z8 Q8N5W9 Q9UKK9
huMAP3_02753.1,1,P13716 Q502W6 Q7LDG7
huMAP3_02754.1,1,O00193 P04424 Q5SWH9 Q9BV57 Q9P2X3
huMAP3_02755.1,1,P55017 Q14005 Q8NCN4 Q9UQR1
huMAP3_02756.1,1,Q5VTE6 Q86UY6
huMAP3_02757.1,1,O15055 P49674 Q1W6H9 Q9P2F5
huMAP3_02758.1,1,Q7Z2D5 Q8TBJ4
huMAP3_02759.1,1,Q6P2H3 Q969S2 Q9H5X1
huMAP3_02760.1,1,P98171 Q96KS9 Q9BZW7 Q9NRY4 Q9P2P1
huMAP3_02761.1,1,O95872 Q6DKK2
huMAP3_02762.1,1,O15409 Q9BZS1 Q9H334
huMAP3_02763.1,1,O60493 Q9NTX9 Q9UMY4
huMAP3_02764.1,1,P57076 Q9Y337
huMAP3_02765.1,1,Q12816 Q6IBW4 Q7Z628
huMAP3_02766.1,1,Q8IY42 Q9BUL8 Q9P289 Q9Y6E0
huMAP3_02767.1,1,Q6ZSJ8 Q8TEP8 Q9H5N1
huMAP3_02768.1,1,P04003 P06731 P11215 P12429 P22894 Q8N4F0 Q9UK08
huMAP3_02769.1,1,Q96FE7 Q9BX46
huMAP3_02770.1,1,Q7Z6G3 Q8N987 Q8WVD3 Q96P71
huMAP3_02771.1,1,O43896 P82979 Q13769 Q6ZUT6 Q8N9M1 Q96FV9
huMAP3_02772.1,1,O75127 Q969S9
huMAP3_02773.1,1,O60259 P20648
huMAP3_02774.1,1,P04070 P07225
huMAP3_02775.1,1,P86479 Q8IUQ4 Q96MG2
huMAP3_02776.1,1,O43561 Q5W0Z9
huMAP3_02777.1,1,Q5JRX3 Q9BXF9
huMAP3_02778.1,1,Q17RN3 Q52LJ0 Q92499 Q9BVC5
huMAP3_02779.1,1,P02462 P12111 P29400 P53420 Q6ISS4 Q6UXH8 Q96A83 Q9UMD9
huMAP3_02780.1,1,P00488 P0C0L5 Q5VZF2 Q86UK0 Q96JY6 Q9C002 Q9NR56 Q9NRD9 Q9NUK0 Q9NZD2
huMAP3_02781.1,1,A6NNF4 A6NP11
huMAP3_02782.1,1,Q14151 Q6MZZ7
huMAP3_02783.1,1,P58294 Q9UBD9
huMAP3_02784.1,1,Q14444 Q14694 Q9UN86
huMAP3_02785.1,1,O95976 Q6UX04
huMAP3_02786.1,1,O94919 Q8N6L7
huMAP3_02787.1,1,P0C0S5 Q8TBE0
huMAP3_02788.1,1,P12830 Q9Y6N8
huMAP3_02789.1,1,P17020 Q99676 Q9H116 Q9NQ55
huMAP3_02790.1,1,Q03468 Q13330 Q96K83
huMAP3_02791.1,1,Q13643 Q86Z02 Q96CC6 Q9ULH7 Q9UPZ6
huMAP3_02792.1,1,O15040 P49754 Q96AX1 Q9H269 Q9P253
huMAP3_02793.1,1,Q96B67 Q9NPF0
huMAP3_02794.1,1,Q8TAP6 Q9UBS0
huMAP3_02795.1,1,Q9H114 Q9NPG1
huMAP3_02796.1,1,Q5RL73 Q9H6L4
huMAP3_02797.1,1,Q7Z2X7 Q8IWT0
huMAP3_02798.1,1,Q9HA72 Q9UKY0
huMAP3_02799.1,1,P51003 Q641Q2 Q9UM21 Q9Y3C0
huMAP3_02800.1,1,Q9NP64 Q9Y3A2
huMAP3_02801.1,1,Q9BVL4 Q9NTU4
huMAP3_02802.1,1,O75531 P51858 Q7Z4V5
huMAP3_02803.1,1,O75534 Q92615
huMAP3_02804.1,1,Q3LXA3 Q7Z6K1 Q8NA92
huMAP3_02805.1,1,O95972 Q9ULT8
huMAP3_02806.1,1,Q8WXH0 Q9Y6Q1
huMAP3_02807.1,1,Q15399 Q9Y2C9
huMAP3_02808.1,1,P08861 P30740
huMAP3_02809.1,1,Q8N831 Q9UGL1
huMAP3_02810.1,1,P16615 P50402
huMAP3_02811.1,1,P01031 P04003 P19827 Q08AI8 Q5VYY1 Q9NQ88 Q9UIL8 Q9ULZ3
huMAP3_02812.1,1,O75150 Q5VTR2 Q9UHA7
huMAP3_02813.1,1,P0DJD0 Q9BXS6
huMAP3_02814.1,1,P29016 Q96QP1
huMAP3_02815.1,1,Q16566 Q9Y577
huMAP3_02816.1,1,P46109 Q07889 Q13905 Q86YV5 Q9H792
huMAP3_02817.1,1,P0DN37 Q9Y698
huMAP3_02818.1,1,Q8N697 Q9HAI6
huMAP3_02819.1,1,O00217 O14561 O15239 O43181 O43676 O43678 O43920 O75380 O95139 O95167 O95168 O95169 O95178 O95182 O95299 O96000 P03886 P03891 P03897 P03915 P17568 P19404 P28331 P49821 P51970 P56181 P56556 Q16718 Q16795 Q8N0U4 Q96LL9 Q9NX14 Q9UI09 Q9Y6M9
huMAP3_02820.1,1,P02461 Q9UIH9
huMAP3_02821.1,1,P42331 Q96EF0
huMAP3_02822.1,1,Q8IY45 Q96N28
huMAP3_02823.1,1,P56705 P56706
huMAP3_02824.1,1,P14653 P54819 Q9GZZ0 Q9UNK9
huMAP3_02825.1,1,O14908 Q8TF64
huMAP3_02826.1,1,O43663 P36941 Q6ZUS5 Q9BT92
huMAP3_02827.1,1,P23352 Q9Y6Q3
huMAP3_02828.1,1,Q86TL2 Q8TDV0 Q9UNI6
huMAP3_02829.1,1,P52848 P61221
huMAP3_02830.1,1,A8K8P3 O15182 O43147 P41208 Q12798 Q15672 Q2NKQ1 Q5JVF3 Q8IX29 Q8NA72 Q8NCU4 Q8NDB6 Q9BUY7
huMAP3_02831.1,1,P49761 Q5VTL8
huMAP3_02832.1,1,Q5SRH9 Q6GMV3 Q9H244
huMAP3_02833.1,1,Q6ZTN6 Q96LA9 Q9NYL4
huMAP3_02834.1,1,Q13576 Q9BRK5
huMAP3_02835.1,1,Q13185 Q68DI1 Q6IQ32 Q8ND82 Q9H5I1
huMAP3_02836.1,1,O95256 P37287 P57054
huMAP3_02837.1,1,Q53F19 Q96QD9
huMAP3_02838.1,1,Q5H9S7 Q9HA38
huMAP3_02839.1,1,O43490 Q8N7X8
huMAP3_02840.1,1,P61165 Q9Y5I4
huMAP3_02841.1,1,P09693 Q8WVP7
huMAP3_02842.1,1,O75324 Q9UGI8
huMAP3_02843.1,1,Q8TBF5 Q96D31
huMAP3_02844.1,1,Q9BYG0 Q9UBG3
huMAP3_02845.1,1,P55084 Q9BSJ5
huMAP3_02846.1,1,O43462 Q8NAC3 Q96F81
huMAP3_02847.1,1,P78357 Q9H3S1
huMAP3_02848.1,1,P51793 Q9P0T7
